hotspot_id,latitude,longitude,h3_cell,timestamp,year,month,day_of_year,day_of_week,is_night,month_sin,month_cos,bright_ti4,bright_ti5,frp,confidence_encoded,scan,track,log_frp,thermal_difference,observation_count_7d,observation_count_30d,observation_count_90d,active_days_7d,active_days_30d,active_days_90d,mean_frp_7d,mean_frp_30d,mean_frp_90d,median_frp_30d,std_frp_30d,max_frp_30d,max_frp_90d,days_since_first_seen,days_since_previous_detection,has_history_7d,has_history_30d,has_history_90d,frp_deviation,frp_ratio_to_baseline,frp_z_score,industrial_context_score,mining_context_score,industrial_polygon_overlap,mining_polygon_overlap,forest_polygon_overlap,agriculture_polygon_overlap,nearest_facility_type_encoded,type,daynight,target_class,label_source,label_confidence,bright_ti4_to_ti5_ratio,frp_per_pixel,thermal_anomaly_strength,forest_AND_high_frp,industrial_AND_active,frp_growth_rate,frp_consistency,sample_weight
EVENT_00448326,23.74551,85.50632,873ca8891ffffff,2022-07-04 19:18:00,2022,7,185,0,1,-0.4999999999999997,-0.8660254037844388,308.02,284.19,1.41,1,0.38,0.59,0.8796267475025635,23.829999999999984,3.0,10.0,31.0,3.0,9.0,28.0,1.6033333333333333,1.375,1.7506451612903229,1.14,0.7496966053011047,3.42,3.86,181.99166666666667,0.9868055555555556,1,1,1,0.0349999999999999,1.0254545454545454,0.046685552198736,0.0,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.083852348485688,6.288999603034777,0.04023910430381263,0.0,0.0,2.2049001593531425,0.829090306116141,0.4
EVENT_00448356,23.72996,85.00681,873cac690ffffff,2022-07-04 19:18:00,2022,7,185,0,1,-0.4999999999999997,-0.8660254037844388,320.57,280.79,3.39,1,0.41,0.6,1.47932922708708,39.77999999999997,4.0,52.0,240.0,2.0,16.0,67.0,2.02,2.898269230769231,2.788083333333333,1.99,2.6222639375707444,13.52,13.52,183.96527777777777,0.0,1,1,1,0.4917307692307693,1.1696635923296397,0.1875214627274731,0.15,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.1416717078896266,13.780431786862657,0.06615005975430675,0.0,10.049999999999999,4.84920769374145,0.6866164441373823,0.4
EVENT_00448321,23.75428,86.41772,873ca9c82ffffff,2022-07-04 19:18:00,2022,7,185,0,1,-0.4999999999999997,-0.8660254037844388,326.42,283.99,2.3,1,0.33,0.55,1.1939224684724346,42.43000000000001,4.0,12.0,56.0,2.0,8.0,37.0,2.41,2.224166666666666,2.625,2.115,1.6503406634860442,6.06,6.06,183.96597222222223,1.9736111111111112,1,1,1,0.0758333333333332,1.034095166729112,0.045950108975167,0.25,0.6,False,True,False,False,0,2,N,non_industrial,FIRMS_type2+OSM_mining_context,0.8,1.1494066652015682,12.672106489771403,0.06951065665780269,0.0,9.25,2.308570549115981,0.950917519257766,0.8
EVENT_00448366,22.87371,86.06297,873cabdadffffff,2022-07-04 19:19:00,2022,7,185,0,1,-0.4999999999999997,-0.8660254037844388,305.04,270.98,0.79,1,0.34,0.56,0.5822156198526637,34.06,2.0,3.0,11.0,2.0,3.0,11.0,1.94,1.4233333333333331,0.9463636363636364,0.96,1.0835845862486029,2.92,2.92,181.0055555555556,0.0,1,1,1,-0.6333333333333331,0.5550351288056207,-0.5844798286822711,0.0,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.1256919288298328,4.14913787217504,0.05912989122056545,0.0,0.0,3.085491456253024,0.6744725940473579,0.4
EVENT_00448393,24.20281,80.80023,873d99a06ffffff,2022-07-04 20:59:00,2022,7,185,0,1,-0.4999999999999997,-0.8660254037844388,306.1,289.39,0.98,1,0.4,0.6,0.6830968447064438,16.710000000000036,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,1.9575,0.0,0.0,0.0,2.26,184.03541666666663,46.02569444444445,0,0,1,0.0,0.0,0.0,0.0,0.0,False,False,False,False,1,2,N,unknown,insufficient_evidence,0.2,1.0577421436202283,4.083316319515335,0.02806092456957986,0.0,0.0,1.154533254389142,0.0,0.2
EVENT_00448394,24.17214,82.56079,873ca54a1ffffff,2022-07-04 20:59:00,2022,7,185,0,1,-0.4999999999999997,-0.8660254037844388,306.01,288.8,1.36,1,0.52,0.66,0.8586616190375187,17.20999999999998,3.0,23.0,112.0,1.0,10.0,52.0,2.19,3.609130434782609,3.271607142857143,2.83,2.9887730695467054,13.76,13.76,184.03541666666663,0.0701388888888888,1,1,1,-2.249130434782609,0.376822069630165,-0.752526331858218,0.15,0.6,False,True,False,False,0,2,N,non_industrial,FIRMS_type2+OSM_mining_context,0.8,1.0595914090734369,3.9626924163973887,0.028933609002986454,0.0,7.8,4.205882672728401,0.7841221776314891,0.8
EVENT_00448399,24.17028,80.69478,873d99b81ffffff,2022-07-04 20:59:00,2022,7,185,0,1,-0.4999999999999997,-0.8660254037844388,310.02,289.4,0.99,1,0.39,0.6,0.688134638736401,20.620000000000005,0.0,1.0,19.0,0.0,1.0,17.0,0.0,1.06,1.2789473684210526,1.06,0.0,1.06,1.89,181.0055555555556,0.0,0,1,1,-0.07,0.9339622641509432,0.0,0.0,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.0712508601546273,4.230751150636109,0.034399919865203174,0.0,0.0,1.4777766223145752,0.9999990566046637,0.4
EVENT_00448409,23.79093,86.35319,873ca9cb0ffffff,2022-07-05 08:12:00,2022,7,186,1,0,-0.4999999999999997,-0.8660254037844388,334.56,288.6,4.55,1,0.52,0.67,1.713797927758343,45.95999999999998,8.0,35.0,146.0,5.0,17.0,62.0,1.715,2.8025714285714285,3.43027397260274,1.995,1.982306510618581,9.28,11.24,185.0222222222222,0.5375,1,1,1,1.747428571428571,1.6235090223264348,0.8815128044367285,0.0,0.0,False,False,False,False,1,2,D,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.1592515552347484,13.05966400785302,0.07375312909404783,0.0,0.0,3.276705246597648,0.7118460096379821,0.4
EVENT_00448448,24.71415,74.67143,873db2aa0ffffff,2022-07-05 20:40:00,2022,7,186,1,1,-0.4999999999999997,-0.8660254037844388,303.48,291.39,2.0,1,0.39,0.36,1.0986122886681098,12.090000000000032,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,160.00069444444443,85.00416666666666,0,0,1,0.0,0.0,0.0,0.0,0.0,False,False,False,False,1,2,N,unknown,insufficient_evidence,0.2,1.0414907819709298,14.244912785521471,0.02032376818410117,0.0,0.0,0.9999969697061525,0.0,0.2
EVENT_00448474,27.26903,95.12399,873c5ac35ffffff,2022-07-06 18:39:00,2022,7,187,2,1,-0.4999999999999997,-0.8660254037844388,306.66,289.75,0.35,1,0.41,0.6,0.3001045924503381,16.910000000000025,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.165,0.0,0.0,0.0,1.98,156.9701388888889,80.98680555555555,0,0,1,0.0,0.0,0.0,0.0,0.0,False,False,False,False,1,2,N,unknown,insufficient_evidence,0.2,1.0583606520850366,1.4227584440713656,0.02835297860808344,0.0,0.0,1.699569356592827,0.0,0.2
EVENT_00448473,27.53634,95.40045,873c5a816ffffff,2022-07-06 18:39:00,2022,7,187,2,1,-0.4999999999999997,-0.8660254037844388,309.38,290.12,1.41,1,0.39,0.59,0.8796267475025635,19.25999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.95277777777773,109.95625,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,1,2,N,unknown,insufficient_evidence,0.2,1.0663863192251954,6.127743903763999,0.03212677225666925,0.0,0.0,0.0,0.0,0.2
EVENT_00448517,24.59657,80.86029,873d8a44bffffff,2022-07-06 20:21:00,2022,7,187,2,1,-0.4999999999999997,-0.8660254037844388,305.55,288.19,0.88,1,0.39,0.36,0.6312717768418579,17.360000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.00972222222225,117.00416666666666,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,1,2,N,unknown,insufficient_evidence,0.2,1.060238033726923,6.267761625629447,0.02923838712359219,0.0,0.0,0.0,0.0,0.2
EVENT_00448491,23.82696,85.50011,873ca88a3ffffff,2022-07-06 20:21:00,2022,7,187,2,1,-0.4999999999999997,-0.8660254037844388,310.83,286.89,1.11,1,0.41,0.45,0.7466879474879752,23.94,7.0,19.0,72.0,3.0,11.0,44.0,1.172857142857143,1.616842105263158,2.123611111111112,1.89,0.8740170577137013,3.25,7.83,186.00972222222225,1.9736111111111112,1,1,1,-0.5068421052631578,0.6865234375000001,-0.57989955778321,0.0,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.0834466133938212,6.0162275543221995,0.040052198286735924,0.0,0.0,3.6871140256886195,1.1689445895199477,0.4
EVENT_00448534,23.78631,86.30847,873ca8369ffffff,2022-07-06 20:21:00,2022,7,187,2,1,-0.4999999999999997,-0.8660254037844388,304.87,289.01,1.64,1,0.46,0.47,0.9707789171582248,15.860000000000014,1.0,3.0,9.0,1.0,3.0,9.0,1.26,2.5066666666666664,2.703333333333333,1.26,2.141297633575388,5.52,5.52,186.00972222222225,4.017361111111111,1,1,1,-0.8666666666666665,0.6542553191489362,-0.4047390017517404,0.0,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.0548769902256774,7.5855338319434225,0.026705731752701356,0.0,0.0,2.0419227958362036,0.5026593739390796,0.4
EVENT_00448495,22.05601,88.1236,873c8d2ecffffff,2022-07-06 20:21:00,2022,7,187,2,1,-0.4999999999999997,-0.8660254037844388,315.18,288.93,1.78,1,0.32,0.55,1.0224509277025458,26.25,3.0,20.0,71.0,2.0,11.0,42.0,3.0400000000000005,2.1785,2.5428169014084507,2.01,1.3469976800276982,5.58,9.4,186.0090277777778,2.043055555555556,1,1,1,-0.3985000000000001,0.8170759697039247,-0.295843122752673,0.0,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.0908524518365956,10.113578900119885,0.043452351321030355,0.0,0.0,3.6966862608578457,0.9226527782176825,0.4
EVENT_00448545,20.8082,85.25891,873c83b4affffff,2022-07-06 20:22:00,2022,7,187,2,1,-0.4999999999999997,-0.8660254037844388,304.75,286.3,1.09,1,0.45,0.47,0.7371640659767197,18.44999999999999,0.0,17.0,100.0,0.0,8.0,44.0,0.0,2.156470588235294,2.7114,2.28,1.4992427154144137,4.9,7.26,186.5298611111111,0.0,0,1,1,-1.0664705882352938,0.505455537370431,-0.7113395164574837,0.0,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.0644428883533255,5.15363993550858,0.031215633142347276,0.0,0.0,2.677582548652892,1.0572826521056986,0.4
EVENT_00448548,20.96241,85.18355,873c817b2ffffff,2022-07-06 20:22:00,2022,7,187,2,1,-0.4999999999999997,-0.8660254037844388,304.71,287.3,1.75,1,0.44,0.46,1.01160091167848,17.409999999999968,3.0,83.0,471.0,1.0,14.0,71.0,1.0233333333333332,3.289638554216868,3.3588747346072187,2.81,2.183093000785775,10.17,13.97,186.5298611111111,0.5201388888888889,1,1,1,-1.5396385542168676,0.5319733372399649,-0.7052555954614372,0.25,0.6,False,True,False,False,0,2,N,non_industrial,FIRMS_type2+OSM_mining_context,0.8,1.0605986736491517,8.646202340897526,0.029408286972503306,0.0,17.75,4.159129751679732,0.8541969275624632,0.8
EVENT_00448567,23.68283,86.39498,873ca826effffff,2022-07-07 07:35:00,2022,7,188,3,0,-0.4999999999999997,-0.8660254037844388,344.16,298.05,8.47,1,0.43,0.38,2.248128907197987,46.110000000000014,14.0,75.0,263.0,5.0,18.0,69.0,3.126428571428572,3.4452,3.370152091254753,2.5,3.2482197626802702,20.32,20.32,186.99652777777777,0.4680555555555555,1,1,1,5.024800000000001,2.458492975734355,1.546939667608507,0.0,0.0,False,False,False,False,1,2,D,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.1547055824368209,51.83566808036671,0.07179894415876593,0.0,0.0,6.029399688912823,0.725647066745888,0.4
EVENT_00448595,23.72811,86.44971,873ca9c98ffffff,2022-07-07 20:02:00,2022,7,188,3,1,-0.4999999999999997,-0.8660254037844388,311.59,293.15,2.52,1,0.41,0.37,1.2584609896100056,18.44,2.0,7.0,21.0,2.0,6.0,17.0,1.54,1.7128571428571429,1.7842857142857145,1.545,0.6702177532225582,2.48,3.05,186.99652777777777,0.9868055555555556,1,1,1,0.8071428571428572,1.4712260216847373,1.2042994284498316,0.0,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.06290294708203,16.61162418177863,0.03049244298294731,0.0,0.0,1.7093665359835264,0.9020011414505429,0.4
EVENT_00448619,23.74037,85.01074,873cac690ffffff,2022-07-07 20:02:00,2022,7,188,3,1,-0.4999999999999997,-0.8660254037844388,317.32,293.78,1.37,1,0.39,0.36,0.8628899551470398,23.54000000000002,9.0,45.0,234.0,4.0,16.0,66.0,2.248888888888889,3.1168888888888886,2.8125641025641026,2.225,2.776927016383576,13.52,13.52,186.9958333333333,0.0,1,1,1,-1.7468888888888885,0.4395408527021247,-0.6290726686666335,0.15,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.0801279832523387,9.757765258082209,0.0385207003133355,0.0,9.9,4.806999840705681,0.7138526156896642,0.4
EVENT_00448597,23.73622,86.42245,873ca9c91ffffff,2022-07-07 20:02:00,2022,7,188,3,1,-0.4999999999999997,-0.8660254037844388,307.1,292.61,1.88,1,0.41,0.37,1.0577902941478543,14.490000000000007,4.0,16.0,74.0,3.0,8.0,37.0,1.0575,1.920625,2.255,1.5575,1.462816071614952,5.44,8.93,186.99652777777777,0.9868055555555556,1,1,1,-0.0406250000000001,0.9788480312398308,-0.0277717758153627,0.0,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.049519835106388,12.392798992755486,0.024161678104147554,0.0,0.0,3.9600869356598953,0.8109335185507226,0.4
EVENT_00448616,23.71017,85.42805,873ca8d4bffffff,2022-07-07 20:02:00,2022,7,188,3,1,-0.4999999999999997,-0.8660254037844388,305.06,292.35,0.32,1,0.39,0.36,0.2776317365982795,12.70999999999998,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.61,0.61,0.61,0.0,0.61,0.61,186.0090277777778,10.995138888888889,0,1,1,-0.29,0.5245901639344263,0.0,0.0,0.0,False,False,False,False,1,2,N,unknown,insufficient_evidence,0.2,1.0434752829024276,2.2791860456834354,0.021275171119875473,0.0,0.0,0.9999983606584251,0.9999983606584251,0.2
EVENT_00448589,23.55194,87.24476,873ca96e5ffffff,2022-07-07 20:02:00,2022,7,188,3,1,-0.4999999999999997,-0.8660254037844388,313.75,294.29,1.35,1,0.44,0.38,0.8544153281560676,19.45999999999998,5.0,9.0,33.0,2.0,6.0,24.0,2.024,1.99,1.877878787878788,1.975,0.6704061787039586,3.08,4.32,186.99652777777777,4.017361111111111,1,1,1,-0.6399999999999999,0.678391959798995,-0.9546451395141669,0.0,0.0,False,False,False,False,1,3,N,unknown,insufficient_evidence,0.2,1.0661252469804436,8.074114389268006,0.032004473337273055,0.0,0.0,2.300466743337058,0.99246181283326,0.2
EVENT_00448663,23.78106,86.38952,873ca9cb1ffffff,2022-07-07 20:02:00,2022,7,188,3,1,-0.4999999999999997,-0.8660254037844388,311.38,292.54,1.64,1,0.41,0.37,0.9707789171582248,18.83999999999997,3.0,6.0,39.0,2.0,5.0,32.0,1.0166666666666666,1.4866666666666666,2.1333333333333333,1.69,1.0231758836528984,3.33,4.91,186.99652777777777,3.0305555555555554,1,1,1,0.1533333333333333,1.1031390134529149,0.1498601909829122,0.25,0.6,False,True,False,False,0,2,N,non_industrial,FIRMS_type2+OSM_mining_context,0.8,1.0644014457359627,10.810739546871806,0.03119618487349945,0.0,8.0,2.301561421143084,1.1367705358045723,0.8
EVENT_00448637,23.79765,87.04833,873ca90d1ffffff,2022-07-07 20:02:00,2022,7,188,3,1,-0.4999999999999997,-0.8660254037844388,308.89,293.5,2.23,1,0.43,0.38,1.172482137234565,15.389999999999986,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,85.00416666666666,85.00416666666666,0,0,1,0.0,0.0,0.0,0.0,0.0,False,False,False,False,1,2,N,unknown,insufficient_evidence,0.2,1.052436112257458,13.647407298608945,0.02554823282998017,0.0,0.0,0.9999988888901234,0.0,0.2
EVENT_00448586,23.68541,86.39175,873ca8261ffffff,2022-07-07 20:02:00,2022,7,188,3,1,-0.4999999999999997,-0.8660254037844388,324.2,292.97,2.5,1,0.41,0.37,1.252762968495368,31.22999999999996,10.0,36.0,170.0,4.0,16.0,66.0,2.002,2.859166666666667,3.549235294117647,2.1775,1.8217610146351368,8.7,13.41,187.51527777777773,0.51875,1,1,1,-0.3591666666666668,0.8743806470416787,-0.1971535584422421,0.0,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.106597941404929,16.479785894621656,0.050601941036340095,0.0,0.0,3.778277603614378,0.7615852772071312,0.4
EVENT_00448609,23.67659,86.40236,873ca826effffff,2022-07-07 20:02:00,2022,7,188,3,1,-0.4999999999999997,-0.8660254037844388,333.97,294.65,2.44,1,0.41,0.37,1.235471471385307,39.32000000000005,14.0,75.0,263.0,5.0,18.0,69.0,3.126428571428572,3.4452,3.370152091254753,2.5,3.2482197626802702,20.32,20.32,187.51527777777773,0.0,1,1,1,-1.0052,0.7082317427145014,-0.3094618201480797,0.0,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.1334464580571988,16.08427103315074,0.06254971196820072,0.0,0.0,6.029399688912823,0.725647066745888,0.4
EVENT_00448675,20.93966,86.06051,873c8e8cdffffff,2022-07-07 20:03:00,2022,7,188,3,1,-0.4999999999999997,-0.8660254037844388,315.99,291.98,3.06,1,0.42,0.38,1.4011829736136414,24.00999999999999,5.0,14.0,42.0,2.0,10.0,28.0,3.854,2.789285714285714,2.573809523809524,2.185,1.380757888602769,5.32,5.83,186.99652777777777,4.017361111111111,1,1,1,0.2707142857142859,1.097055057618438,0.1960620960045573,0.0,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.0822316559961926,19.17281220042481,0.03949208013636842,0.0,0.0,2.2651240042996466,0.7833543926514341,0.4
EVENT_00448699,22.2031,84.57988,873c85332ffffff,2022-07-07 20:03:00,2022,7,188,3,1,-0.4999999999999997,-0.8660254037844388,313.96,291.65,1.59,1,0.39,0.36,0.9516578757114464,22.31,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.99,1.77,0.99,0.0,0.99,2.55,185.02291666666667,15.013194444444444,0,1,1,0.6000000000000001,1.6060606060606062,0.0,0.0,0.0,False,False,False,False,1,2,N,unknown,insufficient_evidence,0.2,1.0764957960689328,11.32470566448957,0.03683888965367335,0.0,0.0,1.440677152159801,0.9999989899000101,0.2
EVENT_00448680,23.36166,83.22612,873ca3970ffffff,2022-07-07 20:03:00,2022,7,188,3,1,-0.4999999999999997,-0.8660254037844388,308.17,292.28,2.12,1,0.39,0.36,1.1378330018213911,15.890000000000043,0.0,2.0,3.0,0.0,2.0,3.0,0.0,0.96,1.0833333333333337,0.96,0.1400000000000002,1.1,1.33,186.99652777777777,10.995833333333334,0,1,1,1.16,2.208333333333333,8.285714285714274,0.0,0.0,False,False,False,False,1,2,N,unknown,insufficient_evidence,0.2,1.0543656731409414,15.09960755265276,0.026463485674971365,0.0,0.0,1.2276911744389156,0.9999989583344183,0.2
EVENT_00448764,23.78682,86.30483,873ca8368ffffff,2022-07-08 19:43:00,2022,7,189,4,1,-0.4999999999999997,-0.8660254037844388,309.88,292.36,2.78,1,0.44,0.38,1.3297240096314962,17.519999999999982,3.0,5.0,19.0,3.0,5.0,17.0,1.8066666666666664,1.878,2.491052631578947,1.75,0.6056203431193501,2.72,7.32,187.9833333333333,0.9868055555555556,1,1,1,0.9019999999999996,1.4802981895633651,1.4893819374595243,0.0,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.0599261148586465,16.62669481641856,0.02909139208772016,0.0,0.0,2.938515617329459,0.9318418893280676,0.4
EVENT_00448742,23.78195,86.39156,873ca9c86ffffff,2022-07-08 19:43:00,2022,7,189,4,1,-0.4999999999999997,-0.8660254037844388,324.12,293.32,2.7,1,0.44,0.38,1.308332819650179,30.80000000000001,18.0,56.0,294.0,3.0,15.0,66.0,2.6494444444444443,3.074107142857143,3.061224489795918,1.84,2.409833853776256,9.86,12.49,188.50208333333333,0.9868055555555556,1,1,1,-0.3741071428571429,0.8783038048213767,-0.1552418820371827,0.25,0.6,False,True,False,False,0,2,N,non_industrial,FIRMS_type2+OSM_mining_context,0.8,1.1050047691769918,16.148228778536012,0.04988338939834902,0.0,16.5,4.080065333845324,0.5985475833943382,0.8
EVENT_00448734,23.72013,86.45072,873ca9c9affffff,2022-07-08 19:43:00,2022,7,189,4,1,-0.4999999999999997,-0.8660254037844388,310.31,293.94,2.05,1,0.43,0.38,1.1151415906193205,16.370000000000005,6.0,18.0,63.0,4.0,11.0,39.0,2.545,3.1272222222222226,3.072380952380952,2.09,1.8833268600347617,6.91,10.18,187.9833333333333,0.9868055555555556,1,1,1,-1.0772222222222227,0.655533842600817,-0.5719783671552052,0.0,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.0556916341576796,12.545822852981315,0.027091435619211533,0.0,0.0,3.3133901180844316,0.6683245331348089,0.4
EVENT_00448745,23.72886,86.43916,873ca9c9effffff,2022-07-08 19:43:00,2022,7,189,4,1,-0.4999999999999997,-0.8660254037844388,308.28,293.68,2.39,1,0.43,0.38,1.220829921392359,14.599999999999966,5.0,9.0,21.0,2.0,5.0,17.0,1.236,1.4944444444444445,1.8047619047619048,1.73,0.6060456732167069,2.47,3.71,188.50208333333333,0.9868055555555556,1,1,1,0.8955555555555557,1.5992565055762082,1.477703076077118,0.0,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.049713970819552,14.62659347250017,0.02425410322238332,0.0,0.0,2.0556716841924705,1.157620043228224,0.4
EVENT_00448741,23.66291,86.91206,873ca946bffffff,2022-07-08 19:43:00,2022,7,189,4,1,-0.4999999999999997,-0.8660254037844388,307.23,292.35,1.22,1,0.42,0.37,0.7975071958841881,14.879999999999995,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.07,1.07,1.07,0.0,1.07,1.07,187.51527777777773,15.999305555555557,0,1,1,0.1499999999999999,1.1401869158878504,0.0,0.0,0.0,False,False,False,False,1,2,N,unknown,insufficient_evidence,0.2,1.0508978927624495,7.850657331677403,0.02481737211912109,0.0,0.0,0.9999990654214342,0.9999990654214342,0.2
EVENT_00448767,23.75859,86.40507,873ca9c95ffffff,2022-07-08 19:43:00,2022,7,189,4,1,-0.4999999999999997,-0.8660254037844388,305.45,289.48,2.21,1,0.44,0.38,1.1662709371419244,15.96999999999997,5.0,29.0,140.0,3.0,13.0,51.0,1.8679999999999983,3.2106896551724136,3.020928571428572,2.01,2.8169473952887407,11.47,11.47,188.50208333333333,0.0,1,1,1,-1.0006896551724136,0.6883256363441091,-0.3552390281927297,0.25,0.6,False,True,False,False,0,2,N,non_industrial,FIRMS_type2+OSM_mining_context,0.8,1.0551678836010505,13.217624296505402,0.02684349414747361,0.0,12.75,3.79684455688119,0.6260335285686571,0.8
EVENT_00448795,22.03963,83.35182,873c84aa4ffffff,2022-07-08 19:44:00,2022,7,189,4,1,-0.4999999999999997,-0.8660254037844388,304.59,291.12,1.9,1,0.39,0.44,1.0647107369924282,13.46999999999997,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.22,0.0,0.0,0.0,1.39,186.99652777777777,43.98194444444445,0,0,1,0.0,0.0,0.0,0.0,0.0,False,False,False,False,1,2,N,unknown,insufficient_evidence,0.2,1.0462695759608767,11.072196548971158,0.022611673427319158,0.0,0.0,1.139343328407108,0.0,0.2
EVENT_00448839,23.55229,87.24379,873ca96e5ffffff,2022-07-08 19:44:00,2022,7,189,4,1,-0.4999999999999997,-0.8660254037844388,310.8,294.03,1.27,1,0.41,0.37,0.8197798314933114,16.77000000000004,6.0,10.0,33.0,3.0,7.0,24.0,1.9116666666666668,1.926,1.877878787878788,1.91,0.6643523161696662,3.08,4.32,187.98402777777773,0.0,1,1,1,-0.6560000000000001,0.6593977154724818,-0.9874278813117994,0.0,0.0,False,False,False,False,1,3,N,unknown,insufficient_evidence,0.2,1.0570349928339458,8.371731234467802,0.027726799220067194,0.0,0.0,2.300466743337058,0.9916921123093914,0.2
EVENT_00448797,21.92527,83.33907,873c84a94ffffff,2022-07-08 19:44:00,2022,7,189,4,1,-0.4999999999999997,-0.8660254037844388,320.6,292.11,3.85,1,0.39,0.44,1.5789787049493915,28.49000000000001,0.0,3.0,39.0,0.0,2.0,29.0,0.0,1.856666666666667,3.448717948717949,1.96,0.292270802890439,2.27,12.29,187.9833333333333,10.995833333333334,0,1,1,1.9933333333333327,2.073608617594255,6.820158954025103,0.25,0.0,True,False,False,False,1,3,N,unknown,insufficient_evidence,0.2,1.0975317479801043,22.435766691336298,0.04649834334922176,0.0,7.25,3.5636420893528507,1.0556547276545452,0.2
EVENT_00448844,23.55171,87.24775,873ca96e5ffffff,2022-07-08 19:44:00,2022,7,189,4,1,-0.4999999999999997,-0.8660254037844388,308.47,293.53,0.81,1,0.41,0.37,0.5933268452777344,14.940000000000056,6.0,10.0,33.0,3.0,7.0,24.0,1.9116666666666668,1.926,1.877878787878788,1.91,0.6643523161696662,3.08,4.32,187.98402777777773,0.0,1,1,1,-1.116,0.4205607476635514,-1.679831578573122,0.0,0.0,False,False,False,False,1,3,N,unknown,insufficient_evidence,0.2,1.0508976900115912,5.339450629857417,0.024817275706283688,0.0,0.0,2.300466743337058,0.9916921123093914,0.2
EVENT_00448822,20.97039,86.00418,873c8e8eeffffff,2022-07-08 19:44:00,2022,7,189,4,1,-0.4999999999999997,-0.8660254037844388,307.36,292.25,2.34,1,0.43,0.38,1.205970806988609,15.110000000000014,9.0,36.0,144.0,4.0,13.0,54.0,2.208888888888889,1.9844444444444445,3.179236111111111,1.44,1.3316060571197568,6.09,11.73,187.9833333333333,0.0,1,1,1,0.3555555555555554,1.179171332586786,0.2670125700123477,0.0,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.0517023060677424,14.32059779315916,0.025199713104851987,0.0,0.0,3.689564379770493,0.7256435313106505,0.4
EVENT_00448867,23.75064,86.41994,873ca9c82ffffff,2022-07-09 06:57:00,2022,7,190,5,0,-0.4999999999999997,-0.8660254037844388,335.33,296.14,5.19,1,0.47,0.47,1.8229350866965048,39.19,5.0,13.0,57.0,4.0,10.0,38.0,2.044,2.197692307692308,2.636842105263157,2.165,1.5596308924582316,6.06,6.06,188.45138888888889,0.4680555555555555,1,1,1,2.992307692307693,2.3615680784039204,1.918599911541461,0.25,0.6,False,True,False,False,0,2,D,non_industrial,FIRMS_type2+OSM_mining_context,0.8,1.132336053446559,23.494687665515325,0.06206153885052094,0.0,9.5,2.2982027212404854,0.9851238079590651,0.8
