hotspot_id,latitude,longitude,h3_cell,timestamp,year,month,day_of_year,day_of_week,hour,minute,is_night,hour_sin,hour_cos,month_sin,month_cos,bright_ti4,bright_ti5,frp,confidence_encoded,scan,track,log_frp,thermal_difference,observation_count_7d,observation_count_30d,observation_count_90d,active_days_7d,active_days_30d,active_days_90d,mean_frp_7d,mean_frp_30d,mean_frp_90d,median_frp_30d,std_frp_30d,max_frp_30d,max_frp_90d,days_since_first_seen,days_since_previous_detection,has_history_7d,has_history_30d,has_history_90d,frp_deviation,frp_ratio_to_baseline,frp_z_score,industrial_context_score,mining_context_score,industrial_polygon_overlap,mining_polygon_overlap,forest_polygon_overlap,agriculture_polygon_overlap,distance_to_seed_facility_m,nearest_facility_type_encoded,type,daynight,target_class,label_source,label_confidence
EVENT_00766770,22.08925,88.11129,873c8d252ffffff,2023-03-06 19:25:00,2023,3,65,0,19,25,1,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,307.57,293.74,1.03,1,0.39,0.44,0.708035793053696,13.829999999999984,0.0,0.0,4.0,0.0,0.0,4.0,,,2.6100000000000003,,,,8.8,412.97013888888887,32.986805555555556,0,0,1,,,,0.0,0.0,False,False,False,False,,1,2,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_00010954,23.55291,87.24507,873ca96e5ffffff,2022-01-18 19:49:00,2022,1,18,1,19,49,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,326.1,287.1,1.98,1,0.39,0.36,1.091923300517313,39.0,6.0,20.0,20.0,4.0,11.0,11.0,1.0783333333333334,1.6385,1.6385,1.42,0.8635813511187,4.26,4.26,16.9875,0.0,1,1,1,0.3414999999999999,1.2084223375038143,0.395446242044961,0.0,0.0,False,False,False,False,,1,3,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_01100278,29.83758,75.82789,87424b24cffffff,2023-10-31 08:58:00,2023,10,304,1,8,58,0,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,353.63,295.88,18.34,1,0.64,0.72,2.9621754900251482,57.75,5.0,5.0,5.0,4.0,4.0,4.0,2.876,2.876,2.876,2.95,1.121456196202063,4.65,4.65,371.03055555555557,0.06944444444444445,1,1,1,15.464,6.376912378303199,13.789214462741004,0.0,0.0,False,False,False,False,,1,0,D,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_01242585,21.10064,72.63685,8742d9d2effffff,2024-02-10 21:13:00,2024,2,41,5,21,13,1,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,333.49,293.09,5.29,1,0.45,0.47,1.8389610707123492,40.400000000000034,44.0,261.0,732.0,6.0,29.0,85.0,4.600454545454546,4.364137931034483,4.461571038251367,3.53,3.4423167436118525,21.61,24.99,770.0444444444445,0.0,1,1,1,0.9258620689655173,1.2121523388116309,0.2689648100174698,0.25,0.0,True,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_00605348,22.31644,82.52244,873ca2766ffffff,2022-12-30 20:02:00,2022,12,364,4,20,2,1,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,304.55,289.83,1.0,1,0.4,0.37,0.6931471805599453,14.720000000000027,2.0,8.0,27.0,2.0,8.0,25.0,1.065,1.0825,1.0766666666666667,1.03,0.29072108626654514,1.5,1.72,362.00902777777776,5.004166666666666,1,1,1,-0.08250000000000002,0.9237875288683602,-0.2837771455090141,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_01418728,21.75995,83.84361,873c8425bffffff,2024-04-06 19:57:00,2024,4,97,5,19,57,1,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,333.19,297.79,6.04,1,0.4,0.37,1.951608170169951,35.39999999999998,12.0,46.0,129.0,4.0,17.0,57.0,2.4516666666666667,2.255,2.0531007751937986,1.9,1.0611145698909152,5.2,5.2,825.9923611111111,0.0,1,1,1,3.785,2.6784922394678494,3.567004079860204,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_00453640,23.61661,86.7861,873ca9470ffffff,2022-09-02 18:53:00,2022,9,245,4,18,53,1,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,305.77,281.31,2.56,1,0.8,0.78,1.269760544863939,24.45999999999998,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,240.91805555555555,176.91736111111112,0,0,0,,,,0.0,0.0,False,False,False,False,,1,2,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_00705202,15.85081,78.77804,8760a6badffffff,2023-02-25 08:04:00,2023,2,56,5,8,4,0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,345.45,311.05,6.33,1,0.39,0.36,1.9919755158985601,34.39999999999998,1.0,1.0,1.0,1.0,1.0,1.0,0.76,0.76,0.76,0.76,0.0,0.76,0.76,351.0131944444444,0.0,1,1,1,5.57,8.328947368421053,,0.0,0.0,False,False,False,False,,1,0,D,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_01487957,23.7454,86.42439,873ca9c91ffffff,2024-04-21 20:16:00,2024,4,112,6,20,16,1,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,315.37,300.09,3.43,1,0.39,0.44,1.4883995840570443,15.28000000000003,9.0,30.0,113.0,6.0,19.0,56.0,2.858888888888889,2.3353333333333333,1.5476991150442476,2.41,0.7838696036685924,3.82,3.82,841.00625,0.9868055555555556,1,1,1,1.094666666666667,1.4687410790750786,1.3964907703315852,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_00935930,22.26702,75.13369,87609a79dffffff,2023-04-17 21:19:00,2023,4,107,0,21,19,1,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,311.48,295.77,1.67,1,0.39,0.59,0.9820784724121582,15.710000000000036,4.0,20.0,78.0,2.0,16.0,63.0,1.7475,1.4625,1.4211538461538462,1.51,0.3775562871943732,2.05,2.32,470.0625,5.991666666666666,1,1,1,0.20750000000000002,1.1418803418803418,0.549586927930497,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_01731249,22.26711,75.13321,87609a79dffffff,2024-12-01 20:14:00,2024,12,336,6,20,14,1,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,302.18,292.02,1.52,1,0.42,0.45,0.9242589015233319,10.160000000000025,7.0,33.0,56.0,6.0,27.0,43.0,1.3542857142857143,1.3496969696969696,1.3366071428571427,1.4,0.34779378118828047,1.92,1.92,1064.017361111111,0.9868055555555556,1,1,1,0.1703030303030304,1.1261787157611136,0.4896666919148728,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_01237168,22.04324,83.73692,873c85d9cffffff,2024-02-07 20:28:00,2024,2,38,2,20,28,1,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,313.27,291.41,2.71,1,0.43,0.46,1.3110318766193438,21.859999999999957,25.0,123.0,477.0,5.0,24.0,80.0,4.5728,4.250975609756098,3.9820125786163523,3.685,2.644676018590473,14.85,17.35,731.9833333333333,0.0,1,1,1,-1.5409756097560976,0.6375007171954787,-0.5826708447174516,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_00460779,21.69475,72.60366,8742dd30affffff,2022-10-14 20:47:00,2022,10,287,4,20,47,1,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,307.13,293.72,0.33,1,0.38,0.36,0.2851789422336624,13.409999999999968,0.0,1.0,1.0,0.0,1.0,1.0,,2.76,2.76,2.76,0.0,2.76,2.76,282.99652777777777,21.004166666666666,0,1,1,-2.4299999999999997,0.11956521739130437,,0.0,0.0,False,False,False,False,,1,2,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_00964364,23.55159,87.24216,873ca96e5ffffff,2023-04-23 19:25:00,2023,4,113,6,19,25,1,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,308.23,291.08,1.47,1,0.46,0.47,0.9042181506398859,17.150000000000034,7.0,19.0,68.0,5.0,14.0,50.0,2.39,2.042105263157895,2.0501470588235295,2.01,0.9225797865788509,3.84,6.11,476.97083333333336,0.0,1,1,1,-0.5721052631578949,0.7198453608247423,-0.6201146735280204,0.0,0.0,False,False,False,False,,1,3,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_01053688,21.76706,84.02346,873c85430ffffff,2023-06-09 19:45:00,2023,6,160,4,19,45,1,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,311.15,298.45,2.49,1,0.54,0.42,1.2499017362143359,12.699999999999989,20.0,131.0,394.0,6.0,27.0,71.0,2.9105,2.8086259541984733,2.541294416243655,2.34,1.7141760815959637,9.72,9.72,524.5041666666667,0.0,1,1,1,-0.31862595419847306,0.8865545076509119,-0.18587702723154326,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_00674022,27.51972,71.97414,87425eac8ffffff,2023-02-14 08:14:00,2023,2,45,1,8,14,0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,341.93,312.67,7.26,1,0.39,0.36,2.1114245875328868,29.25999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,384.00069444444443,101.00486111111111,0,0,0,,,,0.0,0.0,False,False,False,False,,1,0,D,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_01342948,14.27113,78.92384,87618bc92ffffff,2024-03-25 08:08:00,2024,3,85,0,8,8,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,341.24,311.22,4.1,1,0.42,0.37,1.62924053973028,30.019999999999982,0.0,3.0,3.0,0.0,1.0,1.0,,7.716666666666666,7.716666666666666,7.57,1.3349240511063658,9.42,9.42,783.0076388888889,22.97222222222222,0,1,1,-3.6166666666666663,0.531317494600432,-2.7092677397408678,0.0,0.0,False,False,False,False,,1,0,D,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_00209527,24.18337,82.91131,873ca579cffffff,2022-03-29 07:10:00,2022,3,88,1,7,10,0,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,338.32,309.83,6.25,0,0.48,0.48,1.9810014688665833,28.49000000000001,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,0,0,0,,,,0.0,0.0,False,False,False,False,,1,3,D,unknown_ambiguous,insufficient_evidence,0.2
EVENT_00130918,23.68887,87.10043,873ca9709ffffff,2022-03-18 19:43:00,2022,3,77,4,19,43,1,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,309.98,297.05,1.3,1,0.41,0.37,0.832909122935104,12.930000000000007,10.0,63.0,146.0,6.0,27.0,59.0,2.021,1.6906349206349205,1.5287671232876712,1.705,0.5955173101741523,3.25,3.33,75.98333333333333,0.9868055555555556,1,1,1,-0.39063492063492045,0.7689418833912309,-0.6559589687169356,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_00017682,21.07465,85.04121,873c81476ffffff,2022-01-28 20:02:00,2022,1,28,4,20,2,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,300.91,285.88,1.31,1,0.39,0.36,0.8372475245337022,15.03000000000003,19.0,93.0,93.0,6.0,21.0,21.0,1.3599999999999999,1.4489247311827957,1.4489247311827957,1.4,0.6309413727439191,4.35,4.35,26.995833333333334,0.9868055555555556,1,1,1,-0.1389247311827957,0.9041187384044527,-0.22018643440455002,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_00547474,23.68384,86.08143,873ca8300ffffff,2022-11-19 19:30:00,2022,11,323,5,19,30,1,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,333.09,289.56,2.81,1,0.44,0.46,1.3376291891386096,43.52999999999997,48.0,181.0,281.0,7.0,29.0,58.0,2.8937500000000003,2.688950276243094,2.61355871886121,1.79,2.286229374851444,13.53,13.53,322.49305555555554,0.0,1,1,1,0.12104972375690615,1.045017464557222,0.05294732238525794,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_00357159,15.3162,76.25492,8760a1349ffffff,2022-04-27 20:37:00,2022,4,117,2,20,37,1,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,308.15,296.29,1.57,1,0.41,0.37,0.9439058989071284,11.859999999999957,0.0,0.0,1.0,0.0,0.0,1.0,,,1.42,,,,1.42,58.99652777777778,58.99652777777778,0,0,1,,,,0.0,0.0,False,False,False,False,,1,2,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_00794637,23.55762,87.24012,873ca9656ffffff,2023-03-12 06:44:00,2023,3,71,6,6,44,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,353.64,299.45,5.09,1,0.33,0.55,1.8066480817218056,54.19,22.0,99.0,303.0,7.0,30.0,87.0,3.078181818181818,2.883939393939394,2.8198019801980196,2.575,1.884612233074533,8.93,20.71,434.9611111111111,0.4673611111111111,1,1,1,2.206060606060606,1.764946937059998,1.1705647280351492,0.0,0.0,False,False,False,False,,1,2,D,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_01665691,28.24587,73.28392,874259d0dffffff,2024-10-24 08:00:00,2024,10,298,3,8,0,0,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,348.55,310.72,3.32,1,0.43,0.38,1.463255402256019,37.829999999999984,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,974.9951388888888,0.0,0,0,0,,,,0.0,0.0,False,False,False,False,,1,0,D,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_01349593,17.70758,82.04575,873c928e5ffffff,2024-03-26 07:49:00,2024,3,86,1,7,49,0,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,339.86,305.59,4.96,1,0.39,0.36,1.7850704810772584,34.27000000000004,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,390.9715277777778,0.0,0,0,0,,,,0.0,0.0,False,False,False,False,,1,0,D,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_00645598,22.05648,85.46574,873caa7b2ffffff,2023-02-02 19:25:00,2023,2,33,3,19,25,1,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,302.73,282.66,0.98,1,0.58,0.52,0.6830968447064438,20.069999999999993,9.0,28.0,95.0,6.0,21.0,70.0,0.9533333333333334,0.9421428571428571,1.1430526315789473,0.94,0.32695955563403917,1.66,2.17,396.97013888888887,0.9868055555555556,1,1,1,0.03785714285714292,1.0401819560272936,0.11578539976826933,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_00000636,18.68137,73.03008,87608b8a0ffffff,2022-01-01 20:09:00,2022,1,1,5,20,9,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,310.35,290.91,1.18,1,0.33,0.55,0.7793248768009976,19.439999999999998,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0,0,0,,,,0.35,0.0,True,False,False,False,,1,2,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_01486167,25.24897,83.9287,873c128c1ffffff,2024-04-21 07:49:00,2024,4,112,6,7,49,0,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,330.75,286.57,4.08,1,0.5,0.41,1.6253112615903906,44.18000000000001,7.0,7.0,7.0,3.0,3.0,3.0,3.838571428571428,3.838571428571428,3.838571428571428,5.99,3.197326689467887,9.59,9.59,736.0527777777778,0.9868055555555556,1,1,1,0.241428571428572,1.0628954224041685,0.07550950993648746,0.0,0.0,False,False,False,False,,1,0,D,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_01029500,17.84212,80.6317,8760b4cabffffff,2023-05-23 07:34:00,2023,5,143,1,7,34,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,335.61,302.38,4.49,1,0.53,0.42,1.7029282555214393,33.23000000000002,0.0,0.0,2.0,0.0,0.0,2.0,,,2.855,,,,2.93,399.0131944444444,0.0,0,0,1,,,,0.0,0.0,False,False,False,False,,1,0,D,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_00288973,25.80073,78.07637,873d8005dffffff,2022-04-14 07:11:00,2022,4,104,3,7,11,0,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,337.93,309.27,2.47,0,0.44,0.62,1.244154593958768,28.660000000000025,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,0,0,0,,,,0.0,0.0,False,False,False,False,,1,0,D,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
EVENT_00001879,22.78667,86.20253,873cabc1affffff,2022-01-03 19:30:00,2022,1,3,0,19,30,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,306.97,288.7,1.85,1,0.43,0.46,1.0473189942805592,18.27000000000004,5.0,5.0,5.0,1.0,1.0,1.0,2.05,2.05,2.05,1.54,1.2894339843512737,4.38,4.38,1.50625,0.5194444444444445,1,1,1,-0.19999999999999973,0.902439024390244,-0.15510681619006778,0.25,0.0,True,False,False,False,,1,2,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_00567404,23.8063,86.32935,873ca9d9affffff,2022-12-02 20:27:00,2022,12,336,4,20,27,1,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,325.81,292.33,5.21,1,0.57,0.52,1.8261608959453874,33.48000000000002,22.0,112.0,194.0,7.0,30.0,62.0,3.227727272727273,2.7877678571428572,2.7386597938144326,2.5625,1.4886191527130028,7.8,7.8,335.53263888888887,0.5194444444444445,1,1,1,2.4222321428571427,1.8688787112064824,1.6271671222573172,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_01042705,25.49331,85.67728,873c13343ffffff,2023-06-01 08:07:00,2023,6,152,3,8,7,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,367.0,307.22,42.34,2,0.39,0.59,3.769075996108213,59.77999999999997,0.0,0.0,2.0,0.0,0.0,1.0,,,1.29,,,,1.78,321.05694444444447,43.46388888888889,0,0,1,,,,0.0,0.0,False,False,False,False,,1,3,D,unknown_ambiguous,insufficient_evidence,0.2
EVENT_01768031,23.76413,86.40207,873ca9c95ffffff,2024-12-23 20:00:00,2024,12,358,0,20,0,1,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,328.69,291.06,1.85,1,0.41,0.37,1.0473189942805592,37.629999999999995,59.0,238.0,532.0,7.0,29.0,79.0,2.3452542372881355,2.7503361344537818,2.7339285714285717,2.4050000000000002,1.5925479994998917,9.74,9.74,1087.513888888889,0.0,1,1,1,-0.9003361344537817,0.6726450548443277,-0.5653431700247117,0.25,0.6,False,True,False,False,,0,2,N,non_industrial_thermal_activity,FIRMS_type2+OSM_mining_context,0.8
EVENT_00719078,20.96155,85.16512,873c814cdffffff,2023-02-27 19:57:00,2023,2,58,0,19,57,1,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,327.03,295.93,1.91,1,0.38,0.36,1.0681530811834012,31.099999999999966,9.0,37.0,111.0,6.0,22.0,54.0,2.788888888888889,1.7383783783783782,1.4659459459459458,1.135,1.4259269408400925,6.17,6.17,422.5125,1.9743055555555555,1,1,1,0.17162162162162176,1.0987251243781095,0.12035793469229913,0.25,0.6,False,True,False,False,,0,2,N,non_industrial_thermal_activity,FIRMS_type2+OSM_mining_context,0.8
EVENT_01159875,20.79307,85.2555,873c83b5dffffff,2023-11-27 19:38:00,2023,11,331,0,19,38,1,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,304.77,290.33,1.7,1,0.54,0.42,0.9932517730102833,14.439999999999998,21.0,93.0,174.0,6.0,27.0,61.0,3.97047619047619,4.270107526881721,4.266379310344828,4.074999999999999,2.4164283136252114,13.5,13.5,695.4993055555556,0.9868055555555556,1,1,1,-2.5701075268817206,0.39811643835616434,-1.0635976711537345,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_01074733,14.60606,78.52089,8760a4b2dffffff,2023-10-07 20:37:00,2023,10,280,5,20,37,1,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,306.11,294.16,1.21,1,0.52,0.42,0.7929925155296614,11.949999999999989,2.0,2.0,4.0,2.0,2.0,4.0,0.8500000000000001,0.8500000000000001,1.6725,0.8500000000000001,0.04999999999999947,0.9,2.52,644.01875,4.017361111111111,1,1,1,0.3599999999999999,1.4235294117647057,7.200000000000074,0.0,0.0,False,False,False,False,,1,2,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_01222531,20.89043,84.98164,873c81488ffffff,2024-01-22 20:28:00,2024,1,22,0,20,28,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,302.1,282.69,1.7,1,0.54,0.51,0.9932517730102833,19.410000000000025,6.0,44.0,144.0,2.0,20.0,60.0,1.958333333333334,1.9088636363636362,2.04625,1.45,1.132098244831434,5.04,5.89,750.0270833333333,3.0305555555555554,1,1,1,-0.20886363636363625,0.8905822121681153,-0.18449250082066457,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_01053559,23.79841,87.04781,873ca90c2ffffff,2023-06-09 19:44:00,2023,6,160,4,19,44,1,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,315.43,297.66,1.81,1,0.42,0.37,1.0331844833456545,17.769999999999982,11.0,39.0,126.0,6.0,19.0,64.0,4.34,3.656410256410257,3.1065079365079367,2.74,2.572307641189219,12.26,12.26,524.5027777777777,0.5194444444444445,1,1,1,-1.8464102564102571,0.4950210378681626,-0.7178030445676522,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_01334185,23.75883,85.8577,873ca814dffffff,2024-03-21 20:19:00,2024,3,81,3,20,19,1,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,301.16,287.7,0.96,1,0.4,0.44,0.6729444732424258,13.460000000000036,1.0,2.0,13.0,1.0,2.0,11.0,1.66,1.5899999999999994,1.6115384615384616,1.5899999999999999,0.07000000000001042,1.66,4.25,809.0208333333334,5.989583333333333,1,1,1,-0.6299999999999994,0.6037735849056606,-8.999999999998654,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_01256806,21.76155,84.01903,873c85430ffffff,2024-02-19 20:03:00,2024,2,50,0,20,3,1,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,307.87,295.03,1.87,1,0.38,0.36,1.0543120297715298,12.840000000000032,25.0,134.0,464.0,5.0,23.0,76.0,1.7047999999999999,1.8717910447761195,1.9975431034482756,1.66,0.9298008539356716,5.43,8.07,779.5166666666667,0.0,1,1,1,-0.0017910447761193549,0.9990431385057014,-0.0019262670802443344,0.0,0.0,False,False,False,False,,1,2,N,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_00599781,21.1032,72.64983,8742d9d2affffff,2022-12-25 09:08:00,2022,12,359,6,9,8,0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,334.12,303.35,8.0,1,0.53,0.67,2.1972245773362196,30.769999999999982,1.0,3.0,17.0,1.0,3.0,17.0,10.68,7.096666666666667,5.049411764705883,5.73,2.5574509879087723,10.68,10.68,357.07430555555555,5.004166666666666,1,1,1,0.9033333333333333,1.1272898074213247,0.35321628355896234,0.25,0.0,True,False,False,False,,1,2,D,non_industrial_thermal_activity,FIRMS_type2_without_industrial_evidence,0.4
EVENT_01195553,23.70072,85.27425,873ca8d72ffffff,2023-12-29 19:37:00,2023,12,363,4,19,37,1,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,298.45,286.11,0.75,1,0.39,0.44,0.5596157879354227,12.339999999999975,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,725.9916666666667,289.9736111111111,0,0,0,,,,0.0,0.0,False,False,False,False,,1,2,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_00215474,19.84543,85.40907,873c9d995ffffff,2022-03-30 06:50:00,2022,3,89,2,6,50,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,367.0,297.2,11.38,2,0.41,0.6,2.5160822672564502,69.80000000000001,0.0,13.0,13.0,0.0,2.0,2.0,,14.413846153846153,14.413846153846153,10.4175,5.953981910596974,18.75,18.75,16.9875,14.493055555555555,0,1,1,-3.0338461538461523,0.7895186252534957,-0.5095491050193609,0.0,0.0,False,False,False,False,,1,3,D,unknown_ambiguous,insufficient_evidence,0.2
EVENT_01140810,23.77084,86.38889,873ca9cb3ffffff,2023-11-15 20:02:00,2023,11,319,2,20,2,1,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,309.53,296.09,2.29,1,0.41,0.37,1.1908875647772805,13.439999999999998,42.0,181.0,332.0,7.0,29.0,58.0,2.288333333333333,2.2685082872928173,2.4444879518072287,1.965,1.120215787316139,8.17,8.62,682.9965277777778,0.0,1,1,1,0.021491712707182753,1.0094739405747688,0.019185332817593582,0.25,0.6,False,True,False,False,,0,2,N,non_industrial_thermal_activity,FIRMS_type2+OSM_mining_context,0.8
EVENT_00009010,21.18369,81.38354,873cb0371ffffff,2022-01-15 20:46:00,2022,1,15,5,20,46,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,298.56,287.93,1.62,1,0.61,0.54,0.9631743177730056,10.629999999999995,5.0,19.0,19.0,2.0,8.0,8.0,1.0899999999999999,1.5536842105263158,1.5536842105263158,1.1375000000000002,1.050609900693356,4.9,4.9,14.546527777777778,2.04375,1,1,1,0.06631578947368433,1.0426829268292683,0.06312123027768808,0.0,0.0,False,False,False,False,,1,3,N,unknown_ambiguous,insufficient_evidence,0.2
EVENT_00530919,30.55055,74.31733,874248a8bffffff,2022-11-12 07:37:00,2022,11,316,5,7,37,0,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,333.1,299.08,3.13,1,0.49,0.48,1.4182774069729414,34.02000000000004,2.0,2.0,2.0,2.0,2.0,2.0,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,0.289999999999999,4.15,4.15,181.9909722222222,0.9875,1,1,1,-0.7300000000000004,0.8108808290155439,-2.517241379310355,0.0,0.0,False,False,False,False,,1,0,D,forest_vegetation_fire,FIRMS_type0_weak_proxy,0.45
